2022-05-02 22:45:19,158 INFO    MainThread:57152 [wandb_setup.py:_flush():75] Loading settings from /home/home01/sclaam/.config/wandb/settings
2022-05-02 22:45:21,503 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_created():213] file/dir created: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/requirements.txt
2022-05-02 22:45:21,503 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_created():213] file/dir created: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/wandb-summary.json
2022-05-02 22:45:21,503 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_created():213] file/dir created: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/conda-environment.yaml
2022-05-02 22:45:25,614 INFO    MainThread:57152 [wandb_run.py:_console_start():1897] atexit reg
2022-05-02 22:45:25,616 INFO    MainThread:57152 [wandb_run.py:_redirect():1770] redirect: SettingsConsole.WRAP
2022-05-02 22:45:25,617 INFO    MainThread:57152 [wandb_run.py:_redirect():1807] Wrapping output streams.
2022-05-02 22:45:25,656 INFO    MainThread:57152 [wandb_run.py:_redirect():1831] Redirects installed.
2022-05-02 22:45:25,656 INFO    MainThread:57152 [wandb_init.py:init():684] run started, returning control to user process
2022-05-02 22:45:25,656 INFO    MainThread:57152 [wandb_watch.py:watch():47] Watching
2022-05-02 22:45:25,869 INFO    SenderThread:57152 [sender.py:_save_file():946] saving file wandb-metadata.json with policy now
2022-05-02 22:45:26,208 INFO    MainThread:57152 [wandb_run.py:_config_callback():1131] config_cb ('_wandb', 'visualize', 'layer-wise-density') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'layer-wise-density_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/bar/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'label': 'layer name', 'value': 'density'}, 'stringSettings': {'title': 'Layer-wise Density'}}} None
2022-05-02 22:45:26,635 INFO    Thread-20 :57152 [upload_job.py:push():137] Uploaded file /local/3858731.1.24core-128G-2K80.q/tmppbgbbp0wwandb/2nd5q2ym-wandb-metadata.json
2022-05-02 22:45:27,623 INFO    Thread-22 :57152 [upload_job.py:push():95] Uploaded file /home/home01/sclaam/.cache/wandb/artifacts/obj/md5/c9/8fc522b9c8f3275c007dbbd5f24963
2022-05-02 22:45:28,411 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/conda-environment.yaml
2022-05-02 22:45:28,411 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_created():213] file/dir created: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/wandb-metadata.json
2022-05-02 22:45:28,412 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_created():213] file/dir created: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/media/table/layer-wise-density_table_0_07f2aead75dd538701b7.table.json
2022-05-02 22:45:28,412 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_created():213] file/dir created: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:28,412 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_created():213] file/dir created: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/media
2022-05-02 22:45:28,413 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_created():213] file/dir created: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/media/table
2022-05-02 22:45:28,506 INFO    SenderThread:57152 [sender.py:send_request_log_artifact():1001] logged artifact run-152hkl7i-layerwisedensity_table - {'id': 'QXJ0aWZhY3Q6MTIxNjc5MDM4', 'digest': '04fe4361d4e4cb5e7f455e3ca3b3db2e', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE5NjQxMzQz', 'latestArtifact': None}, 'version': 'latest'}
2022-05-02 22:45:28,506 INFO    SenderThread:57152 [sender.py:_save_file():946] saving file media/table/layer-wise-density_table_0_07f2aead75dd538701b7.table.json with policy now
2022-05-02 22:45:29,112 INFO    Thread-23 :57152 [upload_job.py:push():137] Uploaded file /local/3858731.1.24core-128G-2K80.q/tmppbgbbp0wwandb/q525216l-media/table/layer-wise-density_table_0_07f2aead75dd538701b7.table.json
2022-05-02 22:45:29,412 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/media/table/layer-wise-density_table_0_07f2aead75dd538701b7.table.json
2022-05-02 22:45:29,413 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/media/table
2022-05-02 22:45:29,513 INFO    SenderThread:57152 [sender.py:_save_file():946] saving file wandb-summary.json with policy end
2022-05-02 22:45:30,415 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/wandb-summary.json
2022-05-02 22:45:30,415 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:32,418 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:34,428 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:36,430 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:38,434 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:40,437 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:42,450 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:44,454 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:46,457 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:48,004 INFO    SenderThread:57152 [sender.py:_save_file():946] saving file wandb-summary.json with policy end
2022-05-02 22:45:48,468 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/wandb-summary.json
2022-05-02 22:45:48,468 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:50,476 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/config.yaml
2022-05-02 22:45:50,477 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:52,479 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:54,482 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:56,484 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:45:58,487 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:00,491 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:02,498 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:04,501 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:06,509 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:08,521 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:09,370 INFO    SenderThread:57152 [sender.py:_save_file():946] saving file wandb-summary.json with policy end
2022-05-02 22:46:09,522 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/wandb-summary.json
2022-05-02 22:46:10,526 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:12,531 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:14,547 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:16,550 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:18,553 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:20,565 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:22,586 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:24,589 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:26,597 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:28,600 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:30,605 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:32,608 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:34,612 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:35,345 INFO    SenderThread:57152 [sender.py:_save_file():946] saving file wandb-summary.json with policy end
2022-05-02 22:46:35,614 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/wandb-summary.json
2022-05-02 22:46:36,631 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:38,645 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:40,647 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:42,650 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:44,658 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:46,661 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
2022-05-02 22:46:48,677 INFO    Thread-10 :57152 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/home01/sclaam/spase-resnet-50-experiments/outputs/CIFAR10/RigL/0.1/++dataset.max_threads=1,++optimizer.epochs=10,+specific=cifar10_wrn_22_2_rigL_modified/wandb/run-20220502_224517-152hkl7i/files/output.log
